Landelijke_bag_id,Openbare_ruimte_id,Nummeraanduiding_id,Adresseerbaar_object_id,Pand_id,Kadastraal_object_id,Zakelijk_recht_id,Kadastraal_subject_id,Transactie_id,Adresseerbaar_object_type,Straatcode,Naam_officieel,Naam_nen,Naam_ptt,Huisnummer,Huisletter,Toevoeging,Postcode,Gebruiksdoel,Aantal_kamers,Woonoppervlak,Indicatie_nevenadres,Documentmutatiedatum,Documentmutatienummer,Bouwlaagtoegang,Aantal_bouwlagen,Type_woonobject_oms,Eigendomsverhouding,Financieringswijze,Feitelijk_gebruik,Ligging_gebouw,Status_nummeraanduiding,Nummeraanduiding_vervallen,Nummeraanduiding_ingangsdatum,Nummeraanduiding_einddatum,Status_adresseerbaar_object,Aot_x_coordinaat,Aot_y_coordinaat,Oorspronkelijk_bouwjaar,Kadgemkode,Sektielt,Konr,Kolt,Koindex,Perceeloppervlak,Ddtransakt,Zakelijkrecht,Aandeel,Ffkoopsom,Subjekt_oms,,
363010000698858,3630000003966,3630000160490,3630000698858,3630013118138,273958,1809560,20856,967573,vbo,19194,Karperstraat,Karperstraat,KARPERSTR,1,,3,1075 KW,Best-woning,4,44,nee,09-09-10,GV00000406,3,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-29,,Verblijfsobject in gebruik,118836,484574,1929,ASD24,AC,651,G,0,2658,20-01-95,Eigendom bel. met recht van erfpacht,1-jan.,100000,Gemeente Amsterdam Ac,,
363010000719695,3630000004137,3630000180585,3630000719695,3630013103904,230090,1066099,187928,608649,vbo,21601,Laurierstraat,Laurierstraat,LAURIERSTR,1,,1,1016 PM,Best-woning,3,52,nee,04-02-13,GV00001616_AC00AC,1,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,120588,487301,1005,ASD03,E,10047,G,0,120,29-12-95,Recht van erfpacht,1-jan.,100000,Vereniging Van Eigenaars Laurierstraat 26 Te Amsterdam,,
363010000719695,3630000004137,3630000180585,3630000719695,3630013103904,230090,1066098,37705,608649,vbo,21601,Laurierstraat,Laurierstraat,LAURIERSTR,1,,1,1016 PM,Best-woning,3,52,nee,04-02-13,GV00001616_AC00AC,1,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,120588,487301,1005,ASD03,E,10047,G,0,120,29-12-95,Eigendom bel. met recht van erfpacht,1-jan.,100000,Stichting Grondeigendom Amsterdam,,
363010000719697,3630000004137,3630000180588,3630000719697,3630013103904,230090,1066099,187928,608649,vbo,21601,Laurierstraat,Laurierstraat,LAURIERSTR,1,,3,1016 PM,Best-woning,3,50,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,120588,487301,1005,ASD03,E,10047,G,0,120,29-12-95,Recht van erfpacht,1-jan.,100000,Vereniging Van Eigenaars Laurierstraat 26 Te Amsterdam,,
363010000719697,3630000004137,3630000180588,3630000719697,3630013103904,230090,1066098,37705,608649,vbo,21601,Laurierstraat,Laurierstraat,LAURIERSTR,1,,3,1016 PM,Best-woning,3,50,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,120588,487301,1005,ASD03,E,10047,G,0,120,29-12-95,Eigendom bel. met recht van erfpacht,1-jan.,100000,Stichting Grondeigendom Amsterdam,,
363010000729975,3630000004225,3630000190897,3630000729975,3630012981973,180271,243054,167897,1214406,vbo,22861,Lumeijstraat,Lumeijstraat,LUMEYSTR,1,,2,1056 VX,Best-woning,4,71,nee,09-09-10,GV00000406,2,1,Meergezinswoning,eigendom,Premiehuur Profit voor 1985,woning,tussengebouw,naamgeving uitgegeven,N,01-01-22,,Verblijfsobject in gebruik,119186,487374,1922,STN02,L,217,G,0,228,28-06-94,Eigendom,1-jan.,100000,Vve.Gebouw Lumeijstraat 28 Te Amsterdam,,
363010000740617,3630000004295,3630000201220,3630000740617,3630013050359,132765,1775767,1246,812656,vbo,23779,Meerhuizenstraat,Meerhuizenstraat,MEERHUIZENSTR,1,,H,1078 TJ,Best-woning,3,65,nee,04-02-13,GV00001616_AC00AC,0,1,Meergezinswoning,huur,Premiehuur Profit voor 1985,woning,tussengebouw,naamgeving uitgegeven,N,01-01-22,,Verblijfsobject in gebruik,122258,484546,1922,ASD18,V,5027,G,0,72,02-12-87,Eigendom,1-jan.,100000,De Gemeente Amsterdam,,
363010000705262,3630000004001,3630000166216,3630000705262,3630013067127,8288,1209152,49,758009,vbo,19801,Kinkerstraat,Kinkerstraat,KINKERSTR,1,,3,1053 DC,Best-woning,1,29,nee,09-09-10,GV00000406,3,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,120122,486794,1883,ASD13,Q,1761,G,0,39,23-03-93,Recht van erfpacht,1-jan.,100000,Algemene Woningbouw Vereniging,,
363010000705262,3630000004001,3630000166216,3630000705262,3630013067127,8288,1209153,20845,758009,vbo,19801,Kinkerstraat,Kinkerstraat,KINKERSTR,1,,3,1053 DC,Best-woning,1,29,nee,09-09-10,GV00000406,3,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,120122,486794,1883,ASD13,Q,1761,G,0,39,23-03-93,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Q,,
363010000744135,3630000004333,3630000204752,3630000744135,3630013022966,274261,1800986,20855,980138,vbo,24333,Milletstraat,Milletstraat,MILLETSTR,1,,3,1077 ZB,Best-woning,7,131,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,onbekend,naamgeving uitgegeven,N,01-01-38,,Verblijfsobject in gebruik,119782,484340,1938,ASD23,AB,1314,G,0,324,27-05-98,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Ab,,
363010000729955,3630000004225,3630000190878,3630000729955,3630013092561,180273,243060,167895,1214412,vbo,22861,Lumeijstraat,Lumeijstraat,LUMEYSTR,1,,H,1056 VX,Best-woning,4,70,nee,04-02-13,GV00001616_AC00AC,0,1,Meergezinswoning,huur,Premiehuur Profit voor 1985,woning,tussengebouw,naamgeving uitgegeven,N,01-01-22,,Verblijfsobject in gebruik,119188,487358,1922,STN02,L,219,G,0,228,28-06-94,Eigendom,1-jan.,100000,Vve.Gebouw Lumeijstraat 24 Te Amsterdam,,
363010000710557,3630000004040,3630000171561,3630000710557,3630013100383,453071,2346544,20839,1353709,vbo,20427,Korenbloemstraat,Korenbloemstraat,KORENBLOEMSTR,1,,,1032 GT,Best-woning,5,58,nee,09-09-10,GV00000406,0,1,Eengezinswoning,eigendom,Sociale huursector woningwet,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-29,,Verblijfsobject in gebruik,122791,490191,1929,ASD07,K,8531,G,0,98,08-12-10,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam K,,
363010000774370,3630000004370,3630000234406,3630000774370,3630013121481,51573,2257943,24759,1295816,vbo,28657,Pieter Borstraat,Pieter Borstraat,P BORSTR,1,,,1065 AE,Best-woning,8,147,nee,07-06-12,SF00403771,0,3,Eengezinswoning,eigendom,Premiehuur Profit voor 1985,woning,tussengebouw,naamgeving uitgegeven,N,01-01-56,,Verblijfsobject in gebruik (niet ingemeten),116689,486009,1956,STN02,D,3807,G,0,102,11-01-10,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000773016,3630000004351,3630000233048,3630000773016,3630013100239,87275,352687,20860,473133,vbo,28371,Perzikstraat,Perzikstraat,PERZIKSTR,1,,,1033 TM,Best-woning,3,60,nee,09-09-10,GV00000406,0,2,Eengezinswoning,huur,Sociale huursector woningwet,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-52,,Verblijfsobject in gebruik,121698,491610,1952,ASD28,AH,3769,G,0,162,30-10-06,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Ah,,
363010000778239,3630000004547,3630000238152,3630000778239,3630013101058,274148,2041000,20860,359916,vbo,29114,Plejadenweg,Plejadenweg,PLEJADENWG,1,,,1033 JH,Best-woning,4,57,nee,09-09-10,GV00000406,0,1,Eengezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-38,,Verblijfsobject in gebruik,120739,491781,1938,ASD28,AH,3055,G,0,103,30-12-05,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Ah,,
363010000792692,3630000004664,3630000251931,3630000792692,3630013068035,126248,520706,20850,480267,vbo,30929,Rijnstraat,Rijnstraat,RYNSTR,1,,2,1078 PV,Best-woning,4,73,nee,04-02-13,GV00001616_AC00AC,2,1,Meergezinswoning,huur,Premiehuur Profit voor 1985,woning,tussengebouw,naamgeving uitgegeven,N,01-01-22,,Verblijfsobject in gebruik,122134,484566,1922,ASD18,V,5926,G,0,177,04-07-07,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam V,,
363010000776991,3630000004393,3630000237027,3630000776991,3630012965521,475783,2516005,24759,1458372,vbo,28932,Pisuissehof,Pisuissehof,PISUISSEHOF,1,,,1068 VW,Best-woning,4,62,nee,09-09-10,GV00000406,0,3,Eengezinswoning,eigendom,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-01-60,,Verblijfsobject in gebruik,115920,485131,1960,STN02,D,8522,G,0,67,22-06-12,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000776991,3630000004393,3630000237027,3630000776991,3630012965521,474595,2516069,24759,1458413,vbo,28932,Pisuissehof,Pisuissehof,PISUISSEHOF,1,,,1068 VW,Best-woning,4,62,nee,09-09-10,GV00000406,0,3,Eengezinswoning,eigendom,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-01-60,,Verblijfsobject in gebruik,115920,485131,1960,STN02,D,9124,G,0,30,22-06-12,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000776992,3630000004393,3630000237028,3630000776992,3630013094897,475782,2309016,24759,1328005,vbo,28932,Pisuissehof,Pisuissehof,PISUISSEHOF,1,,,1068 VW,Best-woning,4,62,nee,09-09-10,GV00000406,0,3,Eengezinswoning,eigendom,Sociale huursector woningwet,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-60,,Verblijfsobject in gebruik,115925,485132,1960,STN02,D,8521,G,0,73,30-07-10,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000776992,3630000004393,3630000237028,3630000776992,3630013094897,474596,2309830,24759,1328066,vbo,28932,Pisuissehof,Pisuissehof,PISUISSEHOF,1,,,1068 VW,Best-woning,4,62,nee,09-09-10,GV00000406,0,3,Eengezinswoning,eigendom,Sociale huursector woningwet,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-60,,Verblijfsobject in gebruik,115925,485132,1960,STN02,D,9125,G,0,28,30-07-10,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000781085,3630000004569,3630000240801,3630000781085,3630013058165,7128,1229091,171399,752921,vbo,29424,Potgieterstraat,Potgieterstraat,POTGIETERSTR,1,,3,1053 XR,Best-woning,3,84,nee,04-02-13,GV00001616_AC00AC,3,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,120053,486979,1889,ASD13,Q,1440,G,0,70,20-11-95,Eigendom,1-jan.,100000,V.V.E. Potgieterstraat 29 Te Amsterdam,,
363010000758084,3630000004683,3630000218427,3630000758084,3630013014387,13048,1195095,93256,747730,vbo,26212,Nieuwe Uilenburgerstraat,Nieuwe Uilenburgerstraat,NW UILENBURGERSTR,1,B,,1011 LM,Best-woning,2,64,nee,09-09-10,GV00000406,4,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,122269,487099,1905,ASD12,P,2703,G,0,,13-12-88,Eigendom,1-jan.,100000,Vereniging Van Eigenaars Flatgebouw Nieuwe Uilenburgerstraat    13 Tot En Met 25 ( Oneven Nummers ) Te Amsterdam,,
363010000758084,3630000004683,3630000218427,3630000758084,3630013014387,13048,1195095,93256,747730,vbo,26212,Nieuwe Uilenburgerstraat,Nieuwe Uilenburgerstraat,NW UILENBURGERSTR,1,B,,1011 LM,Best-woning,2,64,nee,09-09-10,GV00000406,4,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,122269,487099,1905,ASD12,P,2703,G,0,,13-12-88,Eigendom,1-jan.,100000,Vereniging Van Eigenaars Flatgebouw Nieuwe Uilenburgerstraat    13 Tot En Met 25 ( Oneven Nummers ) Te Amsterdam,,
363010000758092,3630000004683,3630000218429,3630000758092,3630013014387,13048,1195095,93256,747730,vbo,26212,Nieuwe Uilenburgerstraat,Nieuwe Uilenburgerstraat,NW UILENBURGERSTR,1,D,,1011 LM,Best-woning,2,64,nee,09-09-10,GV00000406,4,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,122273,487102,1905,ASD12,P,2703,G,0,,13-12-88,Eigendom,1-jan.,100000,Vereniging Van Eigenaars Flatgebouw Nieuwe Uilenburgerstraat    13 Tot En Met 25 ( Oneven Nummers ) Te Amsterdam,,
363010000758092,3630000004683,3630000218429,3630000758092,3630013014387,13048,1195095,93256,747730,vbo,26212,Nieuwe Uilenburgerstraat,Nieuwe Uilenburgerstraat,NW UILENBURGERSTR,1,D,,1011 LM,Best-woning,2,64,nee,09-09-10,GV00000406,4,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,122273,487102,1905,ASD12,P,2703,G,0,,13-12-88,Eigendom,1-jan.,100000,Vereniging Van Eigenaars Flatgebouw Nieuwe Uilenburgerstraat    13 Tot En Met 25 ( Oneven Nummers ) Te Amsterdam,,
363010000758282,3630000004688,3630000218625,3630000758282,3630013125750,245511,1056252,68588,657538,vbo,26263,Nieuwezijds Armsteeg,Nieuwezijds Armsteeg,NIEUWEZYDS ARMSTG,1,,,1012 NB,Best-woning,2,48,nee,04-02-13,GV00001616_AC00AC,4,1,Meergezinswoning,huur,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-10-86,,Verblijfsobject in gebruik,121559,487800,1986,ASD04,F,7331,G,0,26,06-04-88,Eigendom,1-jan.,100000,V V E Nieuwe Zijds Armsteeg 15 Te Amsterdam,,
363010000758282,3630000004688,3630000218625,3630000758282,3630013125750,264212,1090517,68588,630884,vbo,26263,Nieuwezijds Armsteeg,Nieuwezijds Armsteeg,NIEUWEZYDS ARMSTG,1,,,1012 NB,Best-woning,2,48,nee,04-02-13,GV00001616_AC00AC,4,1,Meergezinswoning,huur,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-10-86,,Verblijfsobject in gebruik,121559,487800,1986,ASD04,F,7292,G,0,25,06-04-88,Eigendom,1-jan.,100000,V V E Nieuwe Zijds Armsteeg 15 Te Amsterdam,,
363010000758282,3630000004688,3630000218625,3630000758282,3630013125750,245510,1056250,68588,657536,vbo,26263,Nieuwezijds Armsteeg,Nieuwezijds Armsteeg,NIEUWEZYDS ARMSTG,1,,,1012 NB,Best-woning,2,48,nee,04-02-13,GV00001616_AC00AC,4,1,Meergezinswoning,huur,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-10-86,,Verblijfsobject in gebruik,121559,487800,1986,ASD04,F,7330,G,0,1075,06-04-88,Eigendom,1-jan.,100000,V V E Nieuwe Zijds Armsteeg 15 Te Amsterdam,,
363010000772451,3630000004338,3630000232468,3630000772451,3630013091757,293758,2444855,20855,1422006,vbo,28169,Patroclosstraat,Patroclosstraat,PATROCLOSSTR,1,,1,1076 NE,Best-woning,4,78,nee,09-09-10,GV00000406,1,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-31,,Verblijfsobject in gebruik,119529,484198,1931,ASD23,AB,2400,G,0,140,22-12-11,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Ab,,
363010000767069,3630000004764,3630000227282,3630000767069,3630013030699,101261,2038102,24759,366180,vbo,27316,Oude Meerhof,Oude Meerhof,OUDE MEERHOF,1,,,1069 VS,Best-woning,4,80,nee,04-02-13,GV00001616_AC00AC,0,3,Eengezinswoning,eigendom,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-01-64,,Verblijfsobject in gebruik,113842,485495,1964,STN02,G,5212,G,0,104,27-02-06,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000763091,3630000004736,3630000223328,3630000763091,3630013031655,293168,2432464,20863,1411786,vbo,26883,Oosthuizenstraat,Oosthuizenstraat,OOSTHUIZENSTR,1,,,1023 TX,Best-woning,3,52,nee,04-02-13,GV00001616_AC00AC,0,1,Eengezinswoning,eigendom,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-01-27,,Verblijfsobject in gebruik,125157,489268,1927,ASD31,AL,4038,G,0,50,18-10-11,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Al,,
363010000749261,3630000003845,3630000209866,3630000749261,3630012967997,275283,2728242,20860,1600570,vbo,25135,Neptunusstraat,Neptunusstraat,NEPTUNUSSTR,1,,,1033 VZ,Best-woning,3,53,nee,09-09-10,GV00000406,0,1,Eengezinswoning,huur,Sociale huursector woningwet,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-23,,Verblijfsobject in gebruik,120654,492083,1923,ASD28,AH,3284,G,0,6,03-02-14,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Ah,,
363010000749261,3630000003845,3630000209866,3630000749261,3630012967997,275261,2728240,20860,1600909,vbo,25135,Neptunusstraat,Neptunusstraat,NEPTUNUSSTR,1,,,1033 VZ,Best-woning,3,53,nee,09-09-10,GV00000406,0,1,Eengezinswoning,huur,Sociale huursector woningwet,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-23,,Verblijfsobject in gebruik,120654,492083,1923,ASD28,AH,3262,G,0,135,03-02-14,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Ah,,
363010000798992,3630000004432,3630000257859,3630000798992,3630013104320,254326,1107523,167163,652236,vbo,31550,Rusland,Rusland,RUSLAND,1,A,,1012 CK,Best-gemengde panden,2,74,nee,09-08-12,GV00001551,0,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,121620,487021,1005,ASD05,G,6464,G,0,43,01-10-99,Eigendom,1-jan.,100000,Amsterdamse Maatschappij Tot Stadsherstel Ii N.V.,,
363010000826588,3630000005105,3630000284839,3630000826588,3630012965730,309449,304883,1246,1235549,vbo,35319,Theophile de Bockstraat,Theophile de Bockstraat,T DE BOCKSTR,1,,2,1058 TW,Best-woning,3,55,nee,09-09-10,GV00000406,2,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-31,,Verblijfsobject in gebruik,118395,485341,1931,STN02,O,620,G,0,2906,31-12-92,Eigendom,1-jan.,100000,De Gemeente Amsterdam,,
363010000839202,3630000005205,3630000297525,3630000839202,3630013054306,135711,896587,49,146739,vbo,36633,Van Hallstraat,Van Hallstraat,V HALLSTR,1,,,1051 HH,Best-woning,2,49,nee,09-09-10,GV00000406,1,1,Meergezinswoning,huur,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-01-15,,Verblijfsobject in gebruik,119828,488391,1915,ASD21,Y,2097,G,0,192,24-12-04,Recht van erfpacht,1-jan.,100000,Algemene Woningbouw Vereniging,,
363010000839202,3630000005205,3630000297525,3630000839202,3630013054306,135711,896586,20853,146739,vbo,36633,Van Hallstraat,Van Hallstraat,V HALLSTR,1,,,1051 HH,Best-woning,2,49,nee,09-09-10,GV00000406,1,1,Meergezinswoning,huur,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-01-15,,Verblijfsobject in gebruik,119828,488391,1915,ASD21,Y,2097,G,0,192,24-12-04,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Y,,
363010000810869,3630000004531,3630000269372,3630000810869,3630013078894,68872,2719418,24759,1597661,vbo,32859,Slatuinenweg,Slatuinenweg,SLATUINENWG,1,,,1057 KA,Best-woning,4,138,nee,14-02-14,SE01063881,0,2,Eengezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1021,,Verblijfsobject in gebruik,119324,487017,1999,STN02,C,10879,G,0,254,03-01-14,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000806892,3630000004486,3630000265656,3630000806892,3630013089302,115566,1647208,20849,835609,vbo,32220,Schinkelkade,Schinkelkade,SCHINKELKD,1,,3,1075 VH,Best-woning,4,57,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-38,,Verblijfsobject in gebruik,118634,485121,1922,ASD17,U,8559,G,0,161,20-01-95,Eigendom bel. met recht van erfpacht,1-jan.,100000,Gemeente Amsterdam U,,
363010000841414,3630000005215,3630000299743,3630000841414,3630013094127,441260,101394,24759,1141783,vbo,36749,Van Kinsbergenstraat,Van Kinsbergenstraat,V KINSBERGENSTR,1,,1,1057 PK,Best-woning,3,58,nee,04-02-13,GV00001616_AC00AC,1,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-25,,Verblijfsobject in gebruik,119181,486887,1925,STN02,C,8823,G,0,90,09-02-98,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000805815,3630000004469,3630000264611,3630000805815,3630013055250,188575,2555143,24759,1489199,vbo,32042,Schakelstraat,Schakelstraat,SCHAKELSTR,1,,,1014 AW,Best-woning,4,77,nee,09-09-10,GV00000406,1,1,Meergezinswoning,huur,Ongesubsidieerde bouw,,onbekend,naamgeving uitgegeven,N,01-01-61,,Verblijfsobject in gebruik,118363,489416,1959,STN02,K,2175,G,0,2379,05-11-12,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000804153,3630000004460,3630000263024,3630000804153,3630013101894,393311,1614065,163698,802209,vbo,31909,Sarphatipark,Sarphatipark,SARPHATIPK,1,,2,1073 CP,Best-woning,6,130,nee,04-02-13,GV00001616_AC00AC,99,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,121452,485329,1882,ASD14,R,2346,G,0,150,17-08-94,Eigendom,1-jan.,100000,Vve.Sarphatipark 23 Te Amsterdam,,
363010000897266,3630000005401,3630000354898,3630000897266,3630013074998,307440,622442,24761,1197503,vbo,43850,Ochtenhof,Ochtenhof,OCHTENHOF,1,,,1106 TH,Best-woning,4,82,nee,09-09-10,GV00000406,2,1,Meergezinswoning,huur,Sociale huursector woningwet,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-76,,Verblijfsobject in gebruik,126108,479030,1976,WPK02,L,3586,G,0,1089,27-12-02,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Weesperkarspel,,
363010000897267,3630000005401,3630000354899,3630000897267,3630013074998,307440,622442,24761,1197503,vbo,43850,Ochtenhof,Ochtenhof,OCHTENHOF,1,,,1106 TH,Best-woning,4,82,nee,09-09-10,GV00000406,3,1,Meergezinswoning,huur,Sociale huursector woningwet,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-76,,Verblijfsobject in gebruik,126106,479029,1976,WPK02,L,3586,G,0,1089,27-12-02,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Weesperkarspel,,
363010000872621,3630000004909,3630000330761,3630000872621,3630013048191,437528,106998,1246,1063626,vbo,40126,Willem Schoutenstraat,Willem Schoutenstraat,W SCHOUTENSTR,1,,1,1057 DN,Best-woning,3,44,nee,09-09-10,GV00000406,1,1,Meergezinswoning,huur,Premiehuur Profit voor 1985,woning,tussengebouw,naamgeving uitgegeven,N,01-01-24,,Verblijfsobject in gebruik,118618,486744,1924,STN02,C,5797,G,0,119,03-02-92,Eigendom,1-jan.,100000,De Gemeente Amsterdam,,
363010000825679,3630000005086,3630000283903,3630000825679,3630013079487,36904,2635007,375901,1540386,vbo,35092,Ter Haarstraat,Ter Haarstraat,TER HAARSTR,1,,H,1053 LJ,Best-woning,2,115,nee,03-09-13,SE00853317,0,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,119741,487052,1897,ASD13,Q,7907,A,1,,01-07-13,Eigendom,1-feb.,100000,Amsterdams Bezit B.V.,,
